
      	X(nS)     	Ch1(mV)      
 630  	15.3639   	63.900272   
 631  	15.3884   	63.325195   
 632  	15.4128   	63.468994   
 633  	15.4372   	63.397095   
 634  	15.4617   	63.828373   
 635  	15.4861   	64.331543   
 636  	15.5105   	64.547119   
 637  	15.5349   	65.409668   
 638  	15.5594   	64.475220   
 639  	15.5838   	64.978401   
 640  	15.6082   	63.972172   
 641  	15.6326   	63.468994   
 642  	15.6571   	64.475220   
 643  	15.6815   	64.978401   
 644  	15.7059   	64.762703   
 645  	15.7303   	63.900272   
 646  	15.7548   	63.468994   
 647  	15.7792   	62.534668   
 648  	15.8036   	62.750248   
 649  	15.8280   	62.534668   
 650  	15.8525   	62.318970   
 651  	15.8769   	62.750248   
 652  	15.9013   	62.606449   
 653  	15.9257   	62.031498   
 654  	15.9502   	61.025272   
 655  	15.9746   	61.456543   
 656  	15.9990   	60.665894   
 657  	16.0234   	60.881474   
 658  	16.0479   	60.737793   
 659  	16.0723   	60.737793   
 660  	16.0967   	60.881474   
 661  	16.1212   	62.031498   
 662  	16.1456   	61.456543   
 663  	16.1700   	60.953373   
 664  	16.1944   	61.025272   
 665  	16.2189   	59.515869   
 666  	16.2433   	59.084599   
 667  	16.2677   	58.797119   
 668  	16.2921   	58.509647   
 669  	16.3166   	58.150272   
 670  	16.3410   	57.790897   
 671  	16.3654   	58.006474   
 672  	16.3898   	58.222172   
 673  	16.4143   	57.647099   
 674  	16.4387   	56.712772   
 675  	16.4631   	55.778324   
 676  	16.4875   	55.347172   
 677  	16.5120   	54.628422   
 678  	16.5364   	53.909672   
 679  	16.5608   	53.406498   
 680  	16.5852   	53.693970   
 681  	16.6097   	53.047123   
 682  	16.6341   	53.837772   
 683  	16.6585   	52.759644   
 684  	16.6830   	52.472172   
 685  	16.7074   	52.687748   
 686  	16.7318   	50.962769   
 687  	16.7562   	51.825199   
 688  	16.7807   	50.244022   
 689  	16.8051   	49.597168   
 690  	16.8295   	49.381470   
 691  	16.8539   	49.165894   
 692  	16.8784   	48.519047   
 693  	16.9028   	47.369022   
 694  	16.9272   	47.943974   
 695  	16.9516   	47.225224   
 696  	16.9761   	46.290894   
 697  	17.0005   	45.428349   
