
      	X(nS)     	Ch1(mV)      
 324  	7.8896    	57.219849   
 325  	7.9140    	57.147949   
 326  	7.9384    	56.716679   
 327  	7.9629    	57.076046   
 328  	7.9873    	56.932373   
 329  	8.0117    	57.004276   
 330  	8.0362    	56.788570   
 331  	8.0606    	56.357300   
 332  	8.0850    	55.638550   
 333  	8.1094    	56.285522   
 334  	8.1339    	56.141720   
 335  	8.1583    	55.638550   
 336  	8.1827    	55.638550   
 337  	8.2071    	55.422974   
 338  	8.2316    	54.201050   
 339  	8.2560    	55.279171   
 340  	8.2804    	55.782352   
 341  	8.3048    	54.848026   
 342  	8.3293    	54.776123   
 343  	8.3537    	54.201050   
 344  	8.3781    	54.272949   
 345  	8.4025    	54.057373   
 346  	8.4270    	55.351074   
 347  	8.4514    	56.285522   
 348  	8.4758    	54.632320   
 349  	8.5002    	54.416748   
 350  	8.5247    	54.919804   
 351  	8.5491    	53.985474   
 352  	8.5735    	54.632320   
 353  	8.5979    	54.848026   
 354  	8.6224    	55.063599   
 355  	8.6468    	55.422974   
 356  	8.6712    	54.632320   
 357  	8.6957    	55.135498   
 358  	8.7201    	55.279171   
 359  	8.7445    	55.566769   
 360  	8.7689    	55.997925   
 361  	8.7934    	55.854244   
 362  	8.8178    	56.932373   
 363  	8.8422    	55.279171   
 364  	8.8666    	56.285522   
 365  	8.8911    	56.860474   
 366  	8.9155    	56.429203   
 367  	8.9399    	57.004276   
 368  	8.9643    	56.429203   
 369  	8.9888    	56.213623   
 370  	9.0132    	56.285522   
 371  	9.0376    	56.429203   
 372  	9.0620    	56.213623   
 373  	9.0865    	56.644897   
 374  	9.1109    	55.926147   
 375  	9.1353    	55.279171   
 376  	9.1597    	55.710449   
 377  	9.1842    	55.207394   
 378  	9.2086    	55.710449   
 379  	9.2330    	55.566769   
 380  	9.2574    	55.997925   
 381  	9.2819    	55.854244   
 382  	9.3063    	56.069824   
 383  	9.3307    	56.429203   
 384  	9.3552    	55.638550   
 385  	9.3796    	55.135498   
 386  	9.4040    	55.566769   
 387  	9.4284    	55.063599   
 388  	9.4529    	55.351074   
 389  	9.4773    	55.351074   
 390  	9.5017    	55.710449   
 391  	9.5261    	56.357300   
 392  	9.5506    	56.788570   
 393  	9.5750    	57.579224   
 394  	9.5994    	57.723022   
 395  	9.6238    	57.363644   
 396  	9.6483    	57.723022   
 397  	9.6727    	56.285522   
 398  	9.6971    	56.716679   
 399  	9.7215    	57.219849   
 400  	9.7460    	57.076046   
 401  	9.7704    	56.357300   
 402  	9.7948    	57.004276   
 403  	9.8192    	56.788570   
 404  	9.8437    	56.501099   
 405  	9.8681    	56.932373   
 406  	9.8925    	56.285522   
 407  	9.9170    	56.501099   
 408  	9.9414    	56.357300   
 409  	9.9658    	55.997925   
 410  	9.9902    	55.566769   
 411  	10.0147   	56.501099   
 412  	10.0391   	57.219849   
 413  	10.0635   	56.501099   
 414  	10.0879   	56.357300   
 415  	10.1124   	57.004276   
 416  	10.1368   	57.004276   
 417  	10.1612   	56.501099   
 418  	10.1856   	57.076046   
 419  	10.2101   	57.363644   
 420  	10.2345   	56.357300   
 421  	10.2589   	57.147949   
 422  	10.2833   	56.572998   
 423  	10.3078   	56.644897   
 424  	10.3322   	56.572998   
 425  	10.3566   	57.291752   
 426  	10.3810   	56.716679   
 427  	10.4055   	56.932373   
