
      	X(nS)     	Ch1(mV)      
 542  	13.2145   	66.967041   
 543  	13.2389   	66.895134   
 544  	13.2633   	66.679443   
 545  	13.2877   	66.967041   
 546  	13.3122   	67.470093   
 547  	13.3366   	67.829468   
 548  	13.3610   	66.463867   
 549  	13.3854   	66.967041   
 550  	13.4099   	66.967041   
 551  	13.4343   	66.176384   
 552  	13.4587   	66.176384   
 553  	13.4831   	66.679443   
 554  	13.5076   	67.182617   
 555  	13.5320   	67.326416   
 556  	13.5564   	65.817017   
 557  	13.5808   	66.104492   
 558  	13.6053   	66.823242   
 559  	13.6297   	67.182617   
 560  	13.6541   	67.110710   
 561  	13.6786   	67.685791   
 562  	13.7030   	67.757568   
 563  	13.7274   	68.188843   
 564  	13.7518   	68.763908   
 565  	13.7763   	67.110710   
 566  	13.8007   	67.973267   
 567  	13.8251   	67.254509   
 568  	13.8495   	66.751335   
 569  	13.8740   	68.476311   
 570  	13.8984   	68.404541   
 571  	13.9228   	67.757568   
 572  	13.9472   	68.620110   
 573  	13.9717   	68.907593   
 574  	13.9961   	67.541992   
 575  	14.0205   	67.685791   
 576  	14.0449   	67.470093   
 577  	14.0694   	67.829468   
 578  	14.0938   	67.829468   
 579  	14.1182   	68.260742   
 580  	14.1426   	68.332642   
 581  	14.1671   	67.901367   
 582  	14.1915   	67.398193   
 583  	14.2159   	67.613892   
 584  	14.2404   	67.254509   
 585  	14.2648   	68.116943   
 586  	14.2892   	68.763908   
 587  	14.3136   	68.404541   
 588  	14.3381   	69.266968   
 589  	14.3625   	66.967041   
 590  	14.3869   	67.541992   
 591  	14.4113   	67.254509   
 592  	14.4358   	67.110710   
 593  	14.4602   	67.110710   
 594  	14.4846   	66.967041   
 595  	14.5090   	67.254509   
 596  	14.5335   	66.248291   
 597  	14.5579   	67.110710   
 598  	14.5823   	68.332642   
 599  	14.6067   	68.404541   
 600  	14.6312   	68.045166   
 601  	14.6556   	68.332642   
 602  	14.6800   	68.476311   
 603  	14.7044   	69.123283   
 604  	14.7289   	67.757568   
 605  	14.7533   	67.398193   
 606  	14.7777   	68.045166   
 607  	14.8021   	68.548218   
 608  	14.8266   	68.763908   
 609  	14.8510   	67.973267   
 610  	14.8754   	68.476311   
 611  	14.8999   	67.613892   
 612  	14.9243   	67.326416   
 613  	14.9487   	67.326416   
 614  	14.9731   	67.685791   
 615  	14.9976   	67.038818   
 616  	15.0220   	67.541992   
 617  	15.0464   	67.901367   
 618  	15.0708   	67.829468   
 619  	15.0953   	68.260742   
 620  	15.1197   	68.332642   
 621  	15.1441   	67.685791   
 622  	15.1685   	67.757568   
 623  	15.1930   	67.326416   
 624  	15.2174   	66.895134   
 625  	15.2418   	66.607666   
 626  	15.2662   	67.398193   
 627  	15.2907   	67.973267   
 628  	15.3151   	67.326416   
 629  	15.3395   	68.116943   
 630  	15.3639   	67.613892   
 631  	15.3884   	66.751335   
 632  	15.4128   	66.176384   
 633  	15.4372   	66.679443   
 634  	15.4617   	65.745117   
 635  	15.4861   	66.895134   
 636  	15.5105   	66.967041   
 637  	15.5349   	66.751335   
 638  	15.5594   	65.888916   
 639  	15.5838   	65.817017   
 640  	15.6082   	65.313843   
 641  	15.6326   	65.817017   
 642  	15.6571   	66.463867   
 643  	15.6815   	66.967041   
 644  	15.7059   	67.326416   
 645  	15.7303   	67.398193   
 646  	15.7548   	66.679443   
 647  	15.7792   	66.391960   
 648  	15.8036   	66.248291   
 649  	15.8280   	66.104492   
 650  	15.8525   	66.535759   
 651  	15.8769   	65.745117   
 652  	15.9013   	65.745117   
 653  	15.9257   	66.032585   
 654  	15.9502   	64.954468   
 655  	15.9746   	65.241943   
 656  	15.9990   	66.176384   
 657  	16.0234   	64.738892   
 658  	16.0479   	65.170166   
 659  	16.0723   	64.882568   
 660  	16.0967   	63.948238   
 661  	16.1212   	63.516968   
 662  	16.1456   	63.588863   
 663  	16.1700   	63.876343   
 664  	16.1944   	63.445065   
 665  	16.2189   	61.576416   
 666  	16.2433   	61.720089   
 667  	16.2677   	61.217041   
 668  	16.2921   	60.785763   
 669  	16.3166   	59.995117   
 670  	16.3410   	59.779537   
 671  	16.3654   	60.067013   
 672  	16.3898   	59.420162   
 673  	16.4143   	59.204464   
 674  	16.4387   	58.485718   
 675  	16.4631   	58.126343   
 676  	16.4875   	59.060787   
 677  	16.5120   	57.982662   
 678  	16.5364   	57.838863   
 679  	16.5608   	57.263912   
 680  	16.5852   	57.766968   
 681  	16.6097   	57.192013   
 682  	16.6341   	56.760738   
 683  	16.6585   	55.395138   
 684  	16.6830   	54.891964   
 685  	16.7074   	55.035763   
 686  	16.7318   	54.101315   
 687  	16.7562   	52.592037   
 688  	16.7807   	51.873291   
 689  	16.8051   	51.657589   
 690  	16.8295   	51.513916   
 691  	16.8539   	51.442013   
 692  	16.8784   	51.801388   
 693  	16.9028   	51.010742   
 694  	16.9272   	51.010742   
 695  	16.9516   	50.795166   
 696  	16.9761   	50.435791   
 697  	17.0005   	49.501339   
 698  	17.0249   	48.638912   
 699  	17.0493   	49.860714   
 700  	17.0738   	49.645138   
 701  	17.0982   	49.645138   
 702  	17.1226   	49.788818   
 703  	17.1470   	48.351315   
 704  	17.1715   	48.063843   
 705  	17.1959   	46.338867   
 706  	17.2203   	45.907589   
 707  	17.2447   	45.476315   
 708  	17.2692   	45.692013   
 709  	17.2936   	45.188839   
 710  	17.3180   	44.541988   
 711  	17.3425   	43.967041   
 712  	17.3669   	43.967041   
 713  	17.3913   	42.673214   
 714  	17.4157   	41.307617   
 715  	17.4402   	40.660767   
 716  	17.4646   	41.523193   
 717  	17.4890   	40.876343   
 718  	17.5134   	40.085690   
 719  	17.5379   	39.438839   
 720  	17.5623   	38.935791   
 721  	17.5867   	38.720093   
 722  	17.6111   	37.570065   
 723  	17.6356   	37.210690   
 724  	17.6600   	37.282589   
 725  	17.6844   	36.995117   
 726  	17.7088   	36.707642   
 727  	17.7333   	35.629517   
 728  	17.7577   	34.623291   
 729  	17.7821   	33.473267   
 730  	17.8065   	32.610714   
 731  	17.8310   	31.604490   
 732  	17.8554   	31.820066   
 733  	17.8798   	31.676390   
 734  	17.9042   	29.663816   
 735  	17.9287   	29.448240   
 736  	17.9531   	29.807615   
 737  	17.9775   	29.735716   
 738  	18.0020   	29.160765   
 739  	18.0264   	27.651365   
 740  	18.0508   	27.435789   
 741  	18.0752   	27.363890   
 742  	18.0997   	26.860716   
 743  	18.1241   	25.207640   
 744  	18.1485   	25.423218   
 745  	18.1729   	24.991941   
 746  	18.1974   	24.632566   
 747  	18.2218   	24.273191   
 748  	18.2462   	23.626343   
 749  	18.2706   	23.338867   
 750  	18.2951   	22.045164   
 751  	18.3195   	22.476318   
 752  	18.3439   	21.757566   
 753  	18.3683   	20.320066   
 754  	18.3928   	19.888916   
 755  	18.4172   	19.026365   
 756  	18.4416   	18.092039   
 757  	18.4660   	17.445068   
 758  	18.4905   	16.151367   
 759  	18.5149   	15.648193   
 760  	18.5393   	15.576415   
 761  	18.5638   	13.276367   
 762  	18.5882   	13.491942   
 763  	18.6126   	12.988891   
 764  	18.6370   	12.845092   
 765  	18.6615   	11.982666   
 766  	18.6859   	11.407592   
 767  	18.7103   	10.041991   
 768  	18.7347   	9.323241    
 769  	18.7592   	7.454467    
 770  	18.7836   	7.885742    
 771  	18.8080   	7.310791    
 772  	18.8324   	6.304443    
 773  	18.8569   	5.729492    
 774  	18.8813   	5.298217    
 775  	18.9057   	4.291992    
 776  	18.9301   	3.932617    
 777  	18.9546   	2.423218    
 778  	18.9790   	0.266968    
 779  	19.0034   	0.123291    
 780  	19.0278   	-0.451782   
 781  	19.0523   	-0.954834   
 782  	19.0767   	-3.182983   
 783  	19.1011   	-3.254883   
 784  	19.1255   	-3.614258   
 785  	19.1500   	-5.051757   
 786  	19.1744   	-6.417358   
 787  	19.1988   	-8.717407   
 788  	19.2233   	-8.645508   
 789  	19.2477   	-10.226745  
 790  	19.2721   	-11.304871  
 791  	19.2965   	-12.598632  
 792  	19.3210   	-12.958008  
 793  	19.3454   	-13.533019  
 794  	19.3698   	-13.964233  
 795  	19.3942   	-13.964233  
 796  	19.4187   	-15.186156  
 797  	19.4431   	-15.329895  
 798  	19.4675   	-15.976745  
 799  	19.4919   	-16.408018  
 800  	19.5164   	-17.270508  
 801  	19.5408   	-17.989258  
 802  	19.5652   	-19.283020  
 803  	19.5896   	-19.570496  
 804  	19.6141   	-20.864258  
 805  	19.6385   	-21.726746  
 806  	19.6629   	-22.014282  
 807  	19.6873   	-22.301756  
 808  	19.7118   	-22.661131  
 809  	19.7362   	-23.236145  
 810  	19.7606   	-23.811157  
 811  	19.7851   	-23.954893  
 812  	19.8095   	-25.536131  
 813  	19.8339   	-26.111143  
 814  	19.8583   	-26.757994  
 815  	19.8828   	-26.757994  
 816  	19.9072   	-27.117369  
 817  	19.9316   	-27.333006  
 818  	19.9560   	-27.908020  
 819  	19.9805   	-28.267395  
 820  	20.0049   	-29.345518  
 821  	20.0293   	-29.848631  
 822  	20.0537   	-30.567381  
 823  	20.0782   	-30.711121  
 824  	20.1026   	-32.220516  
 825  	20.1270   	-32.364258  
 826  	20.1514   	-32.507992  
 827  	20.1759   	-32.292358  
 828  	20.2003   	-32.795532  
 829  	20.2247   	-33.083004  
 830  	20.2491   	-33.586121  
 831  	20.2736   	-34.448608  
 832  	20.2980   	-35.670528  
 833  	20.3224   	-36.101746  
 834  	20.3468   	-36.820492  
 835  	20.3713   	-37.467407  
 836  	20.3957   	-38.329895  
 837  	20.4201   	-38.833004  
 838  	20.4446   	-39.551758  
 839  	20.4690   	-39.120483  
 840  	20.4934   	-39.264282  
 841  	20.5178   	-39.479858  
 842  	20.5423   	-40.054867  
 843  	20.5667   	-40.414246  
 844  	20.5911   	-41.779907  
 845  	20.6155   	-41.995483  
 846  	20.6400   	-42.211117  
 847  	20.6644   	-43.001770  
 848  	20.6888   	-43.289246  
 849  	20.7132   	-43.720520  
