
      	X(nS)     	Ch1(mV)      
 557  	13.5775   	0.000014    
 558  	13.6020   	0.062514    
 559  	13.6264   	0.343764    
 560  	13.6508   	0.109389    
 561  	13.6752   	0.046889    
 562  	13.6996   	-0.015611   
 563  	13.7241   	0.046889    
 564  	13.7485   	0.218764    
 565  	13.7729   	0.312514    
 566  	13.7973   	-0.046861   
 567  	13.8217   	0.234389    
 568  	13.8462   	0.171889    
 569  	13.8706   	0.156264    
 570  	13.8950   	-0.046861   
 571  	13.9194   	-0.281236   
 572  	13.9438   	0.015639    
 573  	13.9683   	0.203139    
 574  	13.9927   	0.015639    
 575  	14.0171   	0.015639    
 576  	14.0415   	0.031264    
 577  	14.0659   	0.265639    
 578  	14.0904   	0.156264    
 579  	14.1148   	0.265639    
 580  	14.1392   	0.187514    
 581  	14.1636   	0.156264    
 582  	14.1880   	0.203139    
 583  	14.2125   	0.359389    
 584  	14.2369   	0.250014    
 585  	14.2613   	0.312514    
 586  	14.2857   	0.187514    
 587  	14.3101   	0.015639    
 588  	14.3346   	0.281264    
 589  	14.3590   	0.171889    
 590  	14.3834   	0.125014    
 591  	14.4078   	0.250014    
 592  	14.4322   	0.375014    
 593  	14.4567   	0.296889    
 594  	14.4811   	0.250014    
 595  	14.5055   	0.109389    
 596  	14.5299   	0.109389    
 597  	14.5543   	-0.062486   
 598  	14.5788   	0.218764    
 599  	14.6032   	0.250014    
 600  	14.6276   	0.390639    
 601  	14.6520   	0.312514    
 602  	14.6764   	0.234389    
 603  	14.7009   	0.093764    
 604  	14.7253   	0.187514    
 605  	14.7497   	0.093764    
 606  	14.7741   	0.187514    
 607  	14.7985   	0.250014    
 608  	14.8230   	0.093764    
 609  	14.8474   	0.140639    
 610  	14.8718   	0.343764    
 611  	14.8962   	0.218764    
 612  	14.9206   	0.046889    
 613  	14.9451   	-0.187486   
 614  	14.9695   	-0.078111   
 615  	14.9939   	0.093764    
 616  	15.0183   	0.187514    
 617  	15.0427   	0.125014    
 618  	15.0672   	0.265639    
 619  	15.0916   	0.187514    
 620  	15.1160   	0.093764    
 621  	15.1404   	0.203139    
 622  	15.1648   	0.187514    
