
      	X(nS)     	Ch1(mV)      
 615  	27.5955   	73.255005   
 616  	27.6404   	73.470573   
 617  	27.6854   	72.823723   
 618  	27.7303   	72.751823   
 619  	27.7753   	73.111198   
 620  	27.8202   	73.039299   
 621  	27.8652   	72.679924   
 622  	27.9101   	73.542473   
 623  	27.9551   	74.117424   
 624  	28.0000   	74.045525   
 625  	28.0449   	73.614380   
 626  	28.0899   	73.470573   
 627  	28.1348   	73.614380   
 628  	28.1798   	73.326775   
 629  	28.2247   	73.039299   
 630  	28.2697   	72.320549   
 631  	28.3146   	72.536255   
 632  	28.3596   	72.248650   
 633  	28.4045   	71.961174   
 634  	28.4494   	71.529900   
 635  	28.4944   	71.673698   
 636  	28.5393   	71.170525   
 637  	28.5843   	71.314323   
 638  	28.6292   	72.176880   
 639  	28.6742   	73.039299   
 640  	28.7191   	72.176880   
 641  	28.7640   	72.104980   
 642  	28.8090   	72.248650   
 643  	28.8539   	71.817505   
 644  	28.8989   	72.176880   
 645  	28.9438   	71.745605   
 646  	28.9888   	71.889275   
 647  	29.0337   	72.679924   
 648  	29.0787   	72.679924   
 649  	29.1236   	73.686150   
 650  	29.1685   	74.261223   
 651  	29.2135   	73.758049   
 652  	29.2584   	73.039299   
 653  	29.3034   	72.320549   
 654  	29.3483   	72.176880   
 655  	29.3933   	71.817505   
 656  	29.4382   	71.314323   
 657  	29.4831   	73.398674   
 658  	29.5281   	73.542473   
 659  	29.5730   	73.901848   
 660  	29.6180   	74.476799   
 661  	29.6629   	74.476799   
 662  	29.7079   	74.261223   
 663  	29.7528   	75.195549   
 664  	29.7978   	73.901848   
 665  	29.8427   	75.051872   
 666  	29.8876   	75.267448   
 667  	29.9326   	73.973755   
 668  	29.9775   	73.255005   
 669  	30.0225   	73.398674   
 670  	30.0674   	73.686150   
 671  	30.1124   	73.398674   
 672  	30.1573   	73.183098   
 673  	30.2022   	74.908073   
 674  	30.2472   	74.189323   
 675  	30.2921   	74.189323   
 676  	30.3371   	74.764275   
 677  	30.3820   	73.973755   
 678  	30.4270   	73.542473   
 679  	30.4719   	73.542473   
 680  	30.5169   	73.829948   
 681  	30.5618   	72.895630   
 682  	30.6067   	72.679924   
 683  	30.6517   	73.398674   
 684  	30.6966   	73.398674   
 685  	30.7416   	74.045525   
 686  	30.7865   	73.111198   
 687  	30.8315   	72.823723   
 688  	30.8764   	72.895630   
 689  	30.9213   	73.183098   
 690  	30.9663   	72.608025   
 691  	31.0112   	73.470573   
 692  	31.0562   	72.536255   
 693  	31.1011   	72.823723   
 694  	31.1461   	73.039299   
 695  	31.1910   	73.470573   
