
      	X(nS)     	Ch1(mV)      
 825  	20.1221   	3.015762    
 826  	20.1465   	2.437515    
 827  	20.1709   	2.406265    
 828  	20.1954   	1.078140    
 829  	20.2198   	0.218765    
 830  	20.2442   	-1.140671   
 831  	20.2686   	-1.953171   
 832  	20.2930   	-1.968796   
 833  	20.3175   	-1.203171   
 834  	20.3419   	-0.484360   
 835  	20.3663   	0.046890    
 836  	20.3907   	0.968765    
 837  	20.4151   	1.062515    
 838  	20.4396   	0.656265    
 839  	20.4640   	0.078140    
 840  	20.4884   	0.296889    
 841  	20.5128   	0.328140    
 842  	20.5372   	0.968765    
 843  	20.5617   	1.421890    
 844  	20.5861   	1.812515    
 845  	20.6105   	1.875015    
 846  	20.6349   	1.218765    
 847  	20.6593   	0.234390    
 848  	20.6838   	-0.656235   
 849  	20.7082   	-1.359421   
 850  	20.7326   	-1.734421   
 851  	20.7570   	-1.640671   
 852  	20.7814   	-0.984421   
 853  	20.8059   	-0.093735   
 854  	20.8303   	0.875015    
 855  	20.8547   	1.312515    
 856  	20.8791   	1.562515    
 857  	20.9035   	1.203140    
 858  	20.9280   	0.781265    
 859  	20.9524   	0.328140    
 860  	20.9768   	-0.031235   
 861  	21.0012   	0.203139    
 862  	21.0256   	0.671890    
 863  	21.0501   	0.859390    
 864  	21.0745   	0.734390    
 865  	21.0989   	0.328140    
